,Unnamed: 0,comment,sentimen
239,239,hahami dulu bahasanya  cermati  kalau gaji guru naik total anggaran lebih dari 130 tri  coba saja di hitung  kenaikan 17 tri  itu kakau dihitung hanya sampai pada guruguru yag tersetifikasi saja di tahun 2025 sejumlah 25 juta guru tersertifikasi baik negri maupun seasta  ditambah yang bari lulus ppg sejumlah 640  coba dihitung jadi intinya yang naik hanys guru swasta  dari 1s  menjadi 2 jt  berarti naik 500 tapi untuk yang asn  yang baru lulus ppg dapat tunj  1 kali gaji pokok  tapi bagi yang sudah lama menerima yg memang sudah ada tambahannya 1 kali gaji pokok  semenjak jamannya presiden sby   jadi tidak aneh berarti tidak ada kenaikan   alias zonk  begitu lho,Neutral
240,240,satu kata untuk beliaubapakku,Neutral
241,241,seneng alhamdulillah smg nakes juga diperhatikan maaf kalo tunjangan perdaerah nakes mengikuti pendptn daerah ya ngenes tapi kami sdh bersumpah smua demi kemanusiaan,Neutral
242,242,terima kasih pak prabowo udh menaikkan gaji guru dan memusatkan nasin2 guru yg asn p3k dan non asn,Neutral
243,243,saya khawatir yuforia presiden dan mendiknas akan segera terganti dengan hujatan karena kabar yang ambigu dan menjadi kabar tidak benar mohon pak mendiknas segera konferensi pers untuk mempertanggungjawabkan semua di masyarakat bawah simpang siurnya sudah tidak karuan kalau guru sudah bisa paham semua tapi justru dari kalangan bukan guru yang merespon dengan antusias dengan komentar kemanamana,Neutral
244,244,hidup honorer pol pp dan damkar,Neutral
245,245,berita bohong  tidak ada belum ada berita nenaikan  itu brita hanya para guru yang baru lulus sertifikasi  baik asn maupun guru swasta,Neutral
246,246,apakah jamannya pak prabowo ini akan menjadi 3x lipat,Neutral
247,247,paksby jamannya yg memperjuangkan guru dapat 2 kali gaji melalui sertifikasi,Neutral
248,248,memgapa kebijakan ini hanya khusus yg dibawah naungan kememtrian pendidikan dasar dan menengah sj   untuk yg dibawah naungan kementrian agama mengapa sll diabaikan,Neutral
249,249,hanya pidato prabowo yg bisa mebuat saya menangisselamatkan indonesia dari kehancuran yg disebabkan oleh pemerintahan jokowi,Neutral
250,250,luar biasa semoga bapak presiden di panjangkan umurnya dan sehat selalu sehingga semua cita2nya bisa diwujudkan,Neutral
251,251,maunya antara pns dan p3k sama gak nya kenapa p3k tidak ada kgb dan mutasi kerja,Neutral
252,252,luarbiasa bapa presiden  mantap tangisan mu menggugah  hati kami semoga di berkati selalu luarbiasa ,Neutral
253,253,lebih bagus nya lagi sekolah gratis sampai jenjang kuliahbiar seluruh rakyat merakan nya,Neutral
254,254,pak presiden hari guru tahun depan fasilitasi kami guru pedalaman papua utk bs duduk di situ pak ,Neutral
255,255,sehat selalu bapak prabowo,Neutral
256,256,mkshbp prabowo,Neutral
257,257,hahaha prank ko,Positive
258,258,terimakasih pak meski sy bukan gurumeski sy seorang pmitnp guru kita smua ga tau apa apamulyakan para guru pak,Neutral
259,259,semoga guru ngaji madrasah diniyah juga terkafer,Neutral
260,260,ini mungkin mulai ada tanda tanda gejala negeri pinokio lagiguru jgn ditipuhati hati,Neutral
261,261,ya jangan lupa satu korupsi dibersihkan dari indonesia mohonmohon ,Neutral
262,262,kalau kita menangis banyaklah bersifat  di sakiti mungkin kehilangan di marahi dll tapi sangat beda bapak presiden prabowo subianto menangis karena takut atas kepempmimpiannya tdk maksimal untuk rakyatnya sejahterarakyat indonesia akan selalu berdoa bapak diberikan kesehatan dan kekuatan  menjadikan indonesia   maju aaminn yarabalamin,Neutral
263,263,pak  guru ngaji juga dong tolong,Neutral
264,264,alhamdulillahsetelah 10 tahun gak ada kenaikan gaji pas jaman presiden prabowo bisa dinaikan gaji guru semoga allah melimpahkan kemudahan kepada seluruh guru di indonesia utk mengajari anak2 bangsa indonesia aamiin yaa rabb,Neutral
265,265,terima kasih bapak prabowo semoga panjang umur sehat selalu,Neutral
266,266,pak prabowo subianto presiden ku untuk tenaga kesehatan naikkan juga napa pak ,Neutral
267,267,perlu di ketahui tambahan 2 jt hanya untuk guru yang lolos sertifikasi ppg dll,Neutral
268,268,terima kasih banyak pak presiden prabowo subianto atas perhatian sempati empati bagi dunia pendidikan di indonesia guru telah dinaikkan kesejahteraannya dan sekolahsekolah akan mendapatkan bantuan untuk pembangunan sarana dan prasarana dari unjung utara nkri di kabupaten kepulauan talaud provinsi sulawesi utara kami senantiasa berdoa semoga bpk presiden prabowo subianto beserta keluarga diberi kesehatan kekuatan dan kesuksesan untuk memimpin nkri selama 5 tahun kedepan dan bila masih tuhan allah perkenankan kami berharap bpk presiden tetap menjadi bapak bangsa indonesia menuju kejayaan nkri dimasa yang akan datang,Neutral
269,269,,Neutral
270,270,semoga sehat terus panjang umur bapaaaa,Neutral
271,271,terima kasih bapak prabowo subianto,Neutral
272,272,sehat selalu bpk presiden prabowo semoga semua y nyata sampai ke bawah ke desa  ke seluruh pelosok tanah air  amin,Neutral
273,273,se7  pak prediden prabowo subianto  tanpa guru dunia ini gelap  tanpa guru tidak ada pemimpin cerdasterimakasih ,Neutral
274,274,terimakasih  pak presiden prabowo subianto atas penghargaan  terhadap guru  seluruh indonesia,Neutral
275,275,prabowo  ,Neutral
276,276,sehat selalu bapak presidenku,Neutral
277,277,kesehatan ny enggk paa,Neutral
278,278,,Neutral
279,279,ratusan juta masyarakat indonesia menangis haru bahagia mendengar pidato ini,Neutral
280,280,terimakasih pak prabowo semoga bapak diberikan kesehatan serta umur panjang oleh allah swt amin,Neutral
281,281,panglima jemdral sudirmansekaligus pemimpin sebuah ponpes muhammdaiyah,Neutral
282,282,alhamdulillah gaji guru mmg jarus di tingkatkan tampa guru negeri ini gampang di jajah dan di bodohi negara lain sekolah adalah tempat menuntut ilmu dan guru yg membenahinyaguru harus di hormati dan di perjuangkan dan hapus uu ite dari negeri ini krn gara2 uu ite anak2 sdh berani melawan guru dan tidak takut pada guru padahal guru adalah sslah satu jslan kesuksesan siswa  tampa guru anak akan menjadi bodoh dan luntang lantung tampa arahoayo pak presiden yg terhormat dan terbaik saat ini tingkatkan lg kesejahteraan guru baik yg asn maupun non asn dan pegawai pns lsinnya harus di perhatikan kesejahteraan nya dari rakyat buat rakyat jg ,Neutral
283,283,mohon pknpresiden perhatikan juga tata usaha nya juga bukan hanya guru yg di mamurkanakan tetapi tata usaha sekolah baik honorer juga di sejahterakan pknpresidenmohon kebijaksanaannya,Neutral
284,284,malaysia sjk merdeka fokus utama ialah pendidikan dan yg kedua ialah kesihatan  pertahanan tidak diutamakan kerana dasar malaysia bukan untuk berperang atau bermusuh dengan mana2 negara apabila rakyat berpendidikan tinggi berilmu negara akan menjadi maju  kelengkapan pertahanan bolih di bina sendiri tanpa 100 membeli,Neutral
285,285,semangat bpk prabowo,Neutral
286,286,mntp ini baru presiden sejati,Neutral
287,287,ini baru pemimpin yg mewakili hati raakyatbrantas korupsi didesa2 pakdisemua instansi sehat sll pak prabowo,Neutral
288,288,semoga sehat selalu pak presidenku,Neutral
289,289,pak prabowo anda luar biasa,Neutral
290,290,tapi gajih guru honorer yang naik hanya hanya yang ada sertifikat pendidiktapi tdk semua guru honorer punya sertifikat pendidik bpk presidentolong di pikir kan bpkdan solusi nya wslm,Neutral
291,291,saya jd semanggat mendenggar pak presiden pidato tak terasa air mata saya menetes semogga rakyat indonesia maju dan bangkit lebih baik perekonomian indonesia bangkit lgkarena saya karyawan toko yg merasakannyadan bersyukur selalu masih bs bertahan bekerjaterimak allah merdekaaa indonesiaku,Neutral
292,292,semoga bapak presiden selalu sehat kuat dan amanah terharu mendengar pidato bapak presiden ,Neutral
293,293,saya meskipun bukan guru tp dlu adik saya prnh jd guru honorer di sd dan ya allah betapa kasiannya sebulan hanya di gaji 450rb  pdhl dia full selalu masuk mengajar sampai sabtu skrg adik saya sudah ga jadi guru lg dia skrg kerja jadi karyawan pabrik kontrak di textil cuma dri pengalaman adik saya saya jdi mengerti betapa besarnya jasa guru tidak dihargai saat tau berita ini bener2 ikut seneng bgt krna akhirnya ada kemajuan untuk penghasilan guru honorersmoga anggarannya bener2 diperuntukkan buat mreka tidak ada yg mencurangi aamiin,Positive
294,294,bpk peresiden  parobowo yg sangat mulia hati nya kar na dia melihat bergerak kerja dan merak yat yg sangat berpengalaman di segi bidang apapun benar benar  merak yat,Neutral
295,295,saya sanggat setuju pak presidendan tolong kami bpk bagi orang tuanya yg berat atas biaya anak sekolah,Neutral
296,296,sekali lagi pak tolong diawasi penggunaan anggaran pendidikan tsb,Neutral
297,297,nagihnya ke siapa,Neutral
298,298,great appreciate,Positive
299,299,alhamdulillah terimakasih pak prabowo telah menghargai pahlawan kami saya sangat terharudoa terbaik untuk anda ,Neutral
300,300,yg awalnya tpg itu 15 menjadi 2 jt maksudnya bukan di tambah 2 jt kan,Neutral
301,301,masyaallah pak prabowo aku smpai nagis degan pidatoya luar biasa,Neutral
302,302,menyala presidenku sosok jendral nasionalis sejati berhati lembut  kuat n hebat,Neutral
303,303,guru didesa saya rata2 sudah punya mobi dan rumahkebun sawit,Neutral
304,304,bicara tanpa text nah ini baru presiden 3x saya pilih bapak ternyata benar pilihan saya pertama jirrr gue nonton pidato presiden tanpa skip ,Neutral
305,305,terima kasih pak presiden telah memperhatikan kesejahteraan kami para guru semoga pak presiden wakil presiden dan para menteri semuanya dalam keadaan yang sehat walafiat dalam perlindungan tuhan yang maha esa ,Neutral
306,306,mentrinya yg tdk mau menaikkan gajinya asn dan p3k,Neutral
307,307,ini baru presiden ri yang baik,Neutral
308,308,orang yang menangis ketika melihat orang lain bahagia karenanya adalah orang tulus,Neutral
309,309,,Neutral
310,310,masa alloh makasih pa prabowo semoga panjang umur,Neutral
311,311,trimakasih ya allah telah memberikan pemimpin yg rakyat indonesian idam idamkan  salam pak president,Neutral
312,312,semoga selalu sehat pak presiden ri dan jgn lupa untuk membersihkan pejabat korupsi aparat penegak hukum yg nakalagar menjadi sumber pendapatan negara kita agar bisa mensejahterakan rakyat,Neutral
313,313,terima kasih bapak prabowoternyata satria telah  kembali memimpin bangsa semoga bapak sehat selalu,Neutral
314,314,garagara video ini cek speed internet saya hehe ternyata yang ngelag rekaman videonya hehe,Neutral
315,315,my high gratitude for mr president saya sbg guru asn yg mendekati usia pensiun sangat bersyukur dgn perhatian yg luar biasa thd kesejahteraan gurukhususnya bersyukur thd perhatian utk guru2 non asnkrn sy pun bertahun tahun pernah jd guru honorer yg bergaji hanya cukup utk seminggu  tp tidak pernah ada kata pantang menyerah  krn terlanjur mencintai dan menyayangi murid2betapa sulitnya dulu kami para guru mengatur keuangan dr gaji aplg sblm ada sertifikasi  utk membiayai keluarga khususnya utk biaya oendidikan aplg ketika mereka mulai kuliah  namun walau gaji sebulan hanya cukup utk seminggu atau dua minggu namun hampir tidak ada guru2 yg mengundurkan diri sekali menjadi guru tetaplah menjadi guru hingga pensiunkrn rezeki allah maha luas  tdk bisa dihitung diatas kertas  dan di th 2025  insya allah allah memberikan rezeki tambahan melalui kebijakan bapak presiden prabowo,Positive
316,316,ya allah lindungilah serta berkatilah beliau dimana pun dia berada sehatkan serta panjangkan umurnya aamiin,Neutral
317,317,ya tuhanku berikan kesehatan dan panjang umur kepada beliau bapak presiden kami prabowo subianto ,Neutral
318,318,ya allah panjangkan umur bapak presiden prabowo dalam keadaan sehat dan usia yang berkah  aamiin,Neutral
319,319,baru kali ini saya melihat politik adalah sebuah harapan,Neutral
320,320,jgn cmn guru pakutk skrng ini alangkah baiknya fokus ke yg sluruh honorer pak trmsuk teknisnakesribuan hingga jutaan suara tenaga honorer teknis maupun nakes butuh perhatianharusnya tak perlu ada paruh waktubaiknya dana utk tambahn itu alihkn ke honorer agar smua penuh waktu,Neutral
321,321,gk brmnfat sm skl,Neutral
322,322,hormat saya  buat bapak president indonesia,Neutral
323,323,tahun 2025  koruptor akan lenyap dr indonesia selanjutnya guru petani dn nelayan akan hidup makmur,Neutral
324,324,pak wowo lagi ngefrank para guru seluruh indonesia ,Neutral
325,325,berapa kali gagal menjadi presiden tapi siapa sangka inilah presiden yang benar benar kita tunggu,Neutral
326,326,baru menjabat tapi sudah menunjukan hal yang benar benar luar biasa presiden terbaik,Neutral
327,327,masih belum yakin bisa berjalan semestinyamaaf ,Neutral
328,328,nunggu 10 thakhirnya ber kepala 4 jugahemmm nasib 2,Neutral
329,329,yng 2 priode onoh gmna ya gaada prihatin dengan guru honorer dan lain nya,Neutral
330,330,baru kali ini ada 1 presiden indonesia yang peduli terhadap para guru pak prabowo semoga sehat selalu kami para guru sangat bangga terimakasih bapak,Neutral
331,331,        ,Neutral
332,332,cak imin disorot mulu ,Neutral
333,333,bantuan bagi org miskin paling utama jgn yg sudah pns di naikkan gajinya,Neutral
334,334,gaji tni juga harus naikkan gaji tni kan taruhan nyawa,Neutral
335,335,pak presiden jgn terlalu cepat buat keputusan soalnya banyak guru sekarang cuma mkn gaji buta gk serius mengajari anak sekolah,Neutral
336,336,i love bapak wowo ku,Positive
337,337,kami gk setuju gaji guru di naikkan soalnya gk serius mengajari anak sekolah gaji buruh lah di naikkan,Neutral
338,338,terima kasih pak prabowo pak saya mau tnya suami saya krja supir di pt tpi blm karyawan tpi kerjanya sminggu krja trus gk bleh istirahat in hikumnya gmna ya pak presiden,Neutral
339,339,terima kasih pakpersiden atas kebesaran hati ingin menberikan tunjangan kepada semua gutu amiin,Neutral
340,340,masyaallahtabarokaallah air mata bapak presiden adalah air mata ketulusan semoga allah swt selalu menjaga bp presiden bapak jendral prabowo,Neutral
341,341,menit brp nangisnya,Neutral
342,342,kalau kenaikan gaji buruhngadu sama siapa ya,Neutral
343,343,terimakasih bapak presiden atas perhatian dan kasih sayang nya kepada guru guru indonesiasemoga bapak presiden prabowo terus sehat walafiat selalu dalam lindungan allah swt,Neutral
344,344,mantap presiden ri pak prabowo,Neutral
345,345,bagaimana dengan kami satpam jendral,Neutral
346,346,terimakasih pak prabowo  semoga allah membalas kebaikan anda aamiin ,Neutral
347,347,trm kasih bapak presiden indonesia sudah menghargai guru,Neutral
348,348,woow kren bapak presiden,Neutral
349,349,hebat bapak peresiden kita,Neutral
350,350,cengeng,Neutral
351,351,pak semoga ditangan bapak bangsa indonesia insya allah menjadi bangsa yg lebih sejahtera dan maju,Neutral
352,352,gue pikir hape gue yg ngelag taunya video aslinya memang begitu,Neutral
353,353,aamiin yra semoga sukses sll bapak presiden indonesia dan panjang umur yg berokah,Neutral
354,354,tidak sia2 aku pilih bapa prabowo sehar selalu pak prsidenku,Neutral
355,355,guru ngaji seharusnya dapat gaji pak presiden,Neutral
356,356,trm kasih bapak presiden,Neutral
357,357,sehat selalu presiden ku ,Neutral
358,358,guru ngaji gimana pak presiden,Neutral
359,359,setuju bapa presiden,Neutral
360,360,asalamualikum wr wb    bebbrapa sekolah taman kanak kanak yg rusak sekolah nya tidak per ada bantuan skolah taman kanak tk  juga harus di perhatikan karena di  di sekolahtk adalah awal permulaan untuk tempat pengembangan penggalian  belajar otak berfikir meuju masuk sekoah dasar awal mulai masuk sd standar umur 7 tahun pas ,Neutral
361,361,pak tolong kasih saya bantuan ,Neutral
362,362,sehat selalu pak prabowo ,Neutral
363,363,betul pak para guru sabar dengan gaji 300 rb,Neutral
364,364,alhmdllah anak sy sdh s1 pak presiden ,Neutral
365,365,,Neutral
366,366,makin begaya laa guru,Neutral
367,367,alhmdllah anak sy sdh s1 pak presiden ,Neutral
368,368,pret,Neutral
369,369,sehat sehat presidenku,Neutral
370,370,masya allah semoga bapak presiden dan seluruh pejabat dan asnpppknon asnserta seluruh masyarakat indonesiaqlalu salam lindungan nya dan negeri ini menjdi negala baldatun thoyyibatun warabbon gaffar aamiin ,Neutral
371,371,jgn hanya guru saja pak presiden tetapi ingat pak begu alias bekas guru yg tak bisa lagi bekerja keras yg hanya menerima pensiun saja dan masih mempunyai tanggungan ,Neutral
372,372,saya mewakili pak prabowo bapa ga tau karna bapa ga turun keu lapang mau tau bapa bawahan bapa ituh rata2 koruptos semua memanpaatkan ada bantuan ituh,Neutral
