comm_date,author,author_id,likes,comment,sentimen,video_id
2024-12-02T08:31:41Z,@CucuRuhendi-o6v,UCrbkUcnclriw8nChu9sf8Vg,0,kenapa menangis padahal ngak ngaruh apa apa naik yang udah sertifikasi itu mah udah otomatis wslaupun presiden nya pak bolot.jadi kenapa nangis .kalaupun pak bolot presiden nya juga bakal naik kalau sudah sertifikasi mah .omon omon doang.prnsiunan ada bonus 400 ribu mana buktinya dubes atau dusta besar.jangan jangandalampemerintahan juga banyak dubes nya,Neutral,IlfOrVlcVHA
2024-12-02T08:15:39Z,@agampayama,UCiKGvrQ87G6UIj6E5AVSfAA,0,Guru swasta gmn pak,Neutral,IlfOrVlcVHA
2024-12-02T07:48:57Z,@aniqkafabi6363,UCN588UCJ9SAmlJOoZVcg7IQ,1,"Kita di prank, prank tingkat nasional. Tidak ada kenaikan gaji, yang ada hanya kenaikan tunjangan. Ternyata yang naik itu cuma tunjangan sertifikasi guru non ASN sebesar 500 ribu, yang tadinya 1,5 juta menjadi 2 juta. Tunjangan sertifikasi sejak zaman SBY tahun 2007 memang 1 kali gaji pokok.
 Istri saat menyimak pidato presiden sudah senang,  tetangga sudah nyiyir, banyak yg iri,,,,, ehh.....ternyata prank nasional",Neutral,IlfOrVlcVHA
2024-12-02T07:24:02Z,@IipSugiono-k3m,UCc_31PE4OTp8m1ctw8enizg,0,Salam santun terimakasih bapak bagus mudah dimengerti terimakasih,Neutral,IlfOrVlcVHA
2024-12-02T06:54:51Z,@SusbaBas,UCJO3SXBMkGbwifbadpVbCYw,0,"Iki OPO maning ,",Neutral,IlfOrVlcVHA
2024-12-02T05:58:52Z,@Hasbita59,UCbmduDac9QI-b8VzVgHg2AA,0,Tindakan utama  Prabowo dan barisannya untuk membangunkan bangsa Indonesia  wajib meningkatkan kualitas pendidikan terutama infrasruktur pembangunan sekolah dan meningkatkan  gaji guru . Disamping itu tingkatkan pembangunan terutamanya jalanraya.,Neutral,IlfOrVlcVHA
2024-12-02T05:43:12Z,@istiqamahvivo4619,UClnNJo3a2v8gZRawhJto5zg,0,Sehat selalu bpk bpk berjuang untuk rakyat,Neutral,IlfOrVlcVHA
2024-12-02T05:25:52Z,@Sitti-ic8pm,UCHFnNAfiIJWLNurp1JjbjHg,0,Sehat selalu pak presiden,Neutral,IlfOrVlcVHA
2024-12-02T05:15:30Z,@jenggowl,UCAJSiTVyyprjZMGu7QtvfWA,0,siap Jendral...!!!,Neutral,IlfOrVlcVHA
2024-12-02T03:30:42Z,@akhmadmuzaki2298,UCrcXaNok7__0BcvUWsMeIjQ,0,"Gajih guru harus di setandarkan untuk seluruh indonesia ,,minimal paling kecil 3jt ....entah itu honor tau guru tetap ... karna banyak guru2 gajih 500 rb atau 1jt  ...",Negative,IlfOrVlcVHA
2024-12-02T03:24:17Z,@Abangyani9735,UC238RPKop2h-ebVpuW7V_6Q,0,Tahun 2025 kira kira buln brp nanti di sdh bisa nerima tunjangan honorer?,Neutral,IlfOrVlcVHA
2024-12-02T03:23:11Z,@pakpal6188,UC2oDeKCnXX5ZPZIOFAayKWw,0,"Balu kli ini punya presiden mau mecat org yg mlakuin kesalahan
Han aja harus nanyak dulu
 sma majikn yg mngkn dia
Apakh mjikn nya yg jdi presiden ato dirinya pk wwo
Smpe sgitu nya mau nanyak dulu sma atasan😂😂😂",Neutral,IlfOrVlcVHA
2024-12-02T03:15:40Z,@atristinuwo9223,UC5q2m_SUKmz3OJRDInmYyiA,0,Trimahkasih pak presidenku bapak prabowo subianto.terharu saya mendengar pidatomu pak presiden.🙏,Neutral,IlfOrVlcVHA
2024-12-02T03:14:00Z,@norivelkailaku1734,UCZoPjv7CLLa6UzNm2Z3wSfg,0,❤❤❤,Neutral,IlfOrVlcVHA
2024-12-02T03:08:48Z,@GR0907,UCcj6esNU6F9EbS6p3TBTG-A,0,Omong kosong... Baru satu bulan kerja mana mungkin  bisa naikkan gaji segitu banuak.  Koruptor diberantas dulu pak.,Neutral,IlfOrVlcVHA
2024-12-02T03:01:19Z,@rahmalubis9214,UCsFjEiZRY8WLm4QyPBAC9OA,0,"Semoga amanah selalu ya Bapak presiden,terus pantau guru2 di indonesia",Neutral,IlfOrVlcVHA
2024-12-02T02:00:43Z,@BerthaSagala,UCwvm2PZcHU51bqKJhW8rn6Q,1,Panjang umur ya Bapak...Semoga bangsa Indonesia ini bangkit dan maju di bawah pimpinan Bapak Jendral Prabowo Subianto. Hidup presidenku....,Neutral,IlfOrVlcVHA
2024-12-02T01:25:19Z,@dellaballu9445,UCzyUrBuS3u0hIZrFJmsWS9A,0,Terimakasih bpk presiden❤❤❤❤❤❤❤❤❤❤,Neutral,IlfOrVlcVHA
2024-12-02T00:55:45Z,@aliyahpurwaningsih9019,UCxoq5uBqwjjt5Z_gb1l7v4Q,0,Tidak menangiskah bapak Presiden Prabowo kpd para pensiunan dg gaji yg masih rendah,Neutral,IlfOrVlcVHA
2024-12-02T00:46:39Z,@MinggasTeme,UCJHYIjZuYi_embTyPWtvucA,1,"❤❤❤❤❤Bapak Presiden RI yang terbaik, yang tidak guru guru tidak akan melupakan, salam 2 periode dukungan penuh. mau tidak mau hanya kita punya yang bapak prabowo.",Neutral,IlfOrVlcVHA
2024-12-02T00:31:33Z,@heriyansah9487,UCIpbN--IjXC3a-MUFnmff1w,1,Bahasa nya masih ambigu bagi saya,Neutral,IlfOrVlcVHA
2024-12-02T00:26:10Z,@MeiListiyani96,UCR55yLtei-q6qkcHjB6arBw,0,Nonton ini sambil sarapan. Lah mewek sambil sarapan sampek nasi gak ketelen,Neutral,IlfOrVlcVHA
2024-12-01T23:28:19Z,@adittjolly,UCycP70-gEWsUtfOtzBQLjmw,0,TUHAN YESUS MEMBERKATI. 🙏,Neutral,IlfOrVlcVHA
2024-12-01T23:14:03Z,@MSyaifulRidzal,UChnJ3hmpU5O5tAy-UXM4YiQ,0,"Tdk bisa berkata kata,untuk pak presiden Prabowo,Semoga Allah senantiasa Melindungi Beliau,slalu diberikan kesehatan jasmani maupun Rohani",Neutral,IlfOrVlcVHA
2024-12-01T22:47:45Z,@bakar_agung,UCa5zjxNBRtCroRhRnp-UluA,0,pak prabowo cyman salah wakil aja,Neutral,IlfOrVlcVHA
2024-12-01T20:57:30Z,@ironiironi1130,UC5JEk5nBw0_AoFDvQVlrIwQ,1,Terima kasih Bapa Presiden Republik Indonesia.Segala usahamu untuk rakyat Indonesia diberkati oleh Tuhan Yang Maha Esa.,Neutral,IlfOrVlcVHA
2024-12-01T20:02:31Z,@sartikaindonesia5111,UCCPO1R9lLX20p62IgZCy2NQ,0,"Hebat pilihan ku bpk perabowo subianto..guru adalah segalayah tanpa guru kita bukan apa"".semoga bahan poko d indo menjadi turun biar rakyat makmur..Aamiin..",Neutral,IlfOrVlcVHA
2024-12-01T18:32:22Z,@eviarnas2595,UC9p-LWV76b8ME4QjOlU3OqA,0,jgn pegawai negeri aja yg di perhatikan. perhatikan juga pegawai swasta yg tidak ada pensiunan. yg kaya makin kaya. yg miskin makin belangsak. perhatikan pak untuk buruh swasta. biar bisa hidup makin layak seperti orang orang yg pekerja punya pensiunan dan Jamsostek. kami rakyat kecil banyak terima kasih. bila bapak merespon untuk rakyat kecil seperti kami. tempat tinggal aja kami masih sewa dengan Pemda. telat brp hari sudah dapat teguran. maaf jadi curhat,Neutral,IlfOrVlcVHA
2024-12-01T17:22:26Z,@SultanAlfatih-p2f,UC8hllXg1AeVok1mv91sSQew,1,"GAJI Guru TPQ JUGA di perhatikan pak..
Saat ini gaji guru TPQ DI MOJOKERTO  HANYA 70 RIBU 1 BULAN😢😢",Neutral,IlfOrVlcVHA
2024-12-01T17:12:13Z,@kaharlaiya5254,UCuDjPWc-iBDjs-7TqVluHzw,0,"Masya Allah,,sungguh pengabdian bapak presiden sungguh luar biasa,,sehat selalu bapak presidenku yang terhormat bapak H.Prabowo Subianto❤❤,,semoga panjang umur dan sehat selalu,,Aamiin🤲..Presiden terbaik❤❤..",Neutral,IlfOrVlcVHA
2024-12-01T16:38:21Z,@SuTrisni-i8b,UCvPYU6gs1lc9Po0niYut5kQ,1,Guru suka memeras murid jadi aku kurang dengan guru,Neutral,IlfOrVlcVHA
2024-12-01T16:36:23Z,@SuTrisni-i8b,UCvPYU6gs1lc9Po0niYut5kQ,1,Kurang suka aku lebih baik bapak naikkan gaji pekerja kebon di kebon pt,Neutral,IlfOrVlcVHA
2024-12-01T16:36:01Z,@iwangiawa,UCmGMJjPGLJqvUSa-TiUhw2g,0,"Sya yg tdk mmliki kluarga guru,sy SANGAT BANGGA dg kenaikan gaji ini.,
Terimakasih Pak Prabowo",Neutral,IlfOrVlcVHA
2024-12-01T16:23:16Z,@wanbalkiswanabdullah6663,UCmx2TWie8cKJ4O8ocPTZBdw,0,yoy are the best bapak prabowo utk indonesia hebat adalah bermula dri guru indonesia maju,Positive,IlfOrVlcVHA
2024-12-01T15:55:27Z,@odetrykassya4372,UCqQClCwBsEY2s5zXbCLueFQ,0,"jangan guru aja yg di pikirkan pak....wkwkkwkw...
banyak tuh satpol pp dan trntib ny ..msih butuh perhatian lebih.....makasih",Neutral,IlfOrVlcVHA
2024-12-01T14:53:28Z,@BramSanjaya-e9b,UCq91SeI3742mZEFRCF9c4TA,1,jangan sampai bohong lho pak....didepanmu juga banyak orang tua ...karena diluaran sana katanya ASN TIDAK NAIK...YANG NAIK HONORER MENJADI 2JUTA..KEMARIN 15OO..NAIK 500...TRUS ASN TIDAK NAIKKK...JANGAN BUAT KECEWA BANYAK ORANG PAK,Neutral,IlfOrVlcVHA
2024-12-01T14:47:59Z,@jupripri3687,UCxdO_pMcgMx39Jc5GBkZZbg,0,"Mengapa pak presiden menangis sementara gaji guru tidak naik seperti dulu cuma untuk honorer saja naik 500 ribu,, nampak sudah galau semuanya.",Neutral,IlfOrVlcVHA
2024-12-01T14:42:53Z,@my_bangtanieee,UCXbopk0_ZZgUMlWe3n3gZSQ,0,MERDEKAAAA INDONESIAKUU🎉🎉 DALAM SEGALA BIDANG DAN ASPEK🎉🎉 BISMILLAH MENYALA PRESIDENKU❤❤,Neutral,IlfOrVlcVHA
2024-12-01T14:31:23Z,@nuruddinzankyasyari9339,UC7Yb7HTV2bEYN3qOx-B9K0w,0,"KaLo Dinegri Dinasty Wakanda got gorong2 Amsyooong,,, naikkan gaji Pejabad2 pegawai2 negri wakanda  Gampaaang,,, kan yg bayar juga Rakyat2 kecil, yg makin terbebani pajak selangit ekonomi syulit , hutang melejit , fakir menjerit....😊 Wakanda Wakanda ,Amsyooong",Neutral,IlfOrVlcVHA
2024-12-01T14:26:49Z,@nuradzra1024,UCtXvlI_o8LV2wQTUrUhAJ0w,0,"semangat terus buat bapak presiden atau wakil presiden dan guru guru se-Indonesia . 
pentingnya ada dukungan dari masyarakat dan sekitarnya, agar tetap damai untuk bangsa dan negara nya",Neutral,IlfOrVlcVHA
2024-12-01T14:16:51Z,@heniyuhaeni83,UC6PWa9YPHcDwER8Il0tfOrw,2,"Kami guru Indonesia terutama di SD negeri  sewaktu masih honor belasan tahun gajih honornya hanya 250.000 per bulan tapi kami tetap mengajar dan berdoa semoga ada perubahan penghasilan,tetapi tetap setia mengajar dengan semangat",Neutral,IlfOrVlcVHA
2024-12-01T14:08:08Z,@akipservice7527,UCLBw9-uXBT6ZN1oKO2yxY_Q,0,Tlong bantu yg masih honoril masih blm di angkat pak,Neutral,IlfOrVlcVHA
2024-12-01T14:08:04Z,@akungacor2269,UCRyVIWA08qMedcEEsAQh6KQ,0,Pak smoga pesantren jg  bs d buat jd pmbyran mudah terjangkau untuk anak kami2 ini di kalangan ekonomi menegah ke bawah,Neutral,IlfOrVlcVHA
2024-12-01T14:06:23Z,@Edidhie,UCTFLk7v5a7DCVuaFp3zgOSA,0,Siap mendukung pembrantasan korupsi,Neutral,IlfOrVlcVHA
2024-12-01T14:05:53Z,@asthon5815,UCL5q1L1hpVL0Z_CRBTX6uew,0,Nasib guru yg sdh pensiunan bgmn pak? Apa ada perhatian juga yg sdh mengabdi puluhan tahun?,Neutral,IlfOrVlcVHA
2024-12-01T14:03:44Z,@BoniSitompul,UC96fCOmsDAJqXsWVJnCJt1Q,2,Tetap semangat bapak presiden dan pak Gibran moga tetap semangat jadi pemimpin negara Indonesia ya bapak karna pak Prabowo dan pak Gibran engak akan terganti,Neutral,IlfOrVlcVHA
2024-12-01T14:00:32Z,@ridwantasik7845,UCsPBmXd-1tfDz5MVqQWnDTg,0,"Gaji guru naek ...
Rakyat biasa cuma dapat naek Pajak aja😂",Neutral,IlfOrVlcVHA
2024-12-01T13:59:14Z,@Edidhie,UCTFLk7v5a7DCVuaFp3zgOSA,1,"Saya sudah mendirikan TK  Bunda Ramina di kelurah Kedabang Kecamatan Sintang kabupaten Sintang Provinsi Kalimantan Barat , tujuan saya menyiapkan Generasi Emas sejak usia dini. Sy bekerja di kelurahan kedabang, semoga pk Presiden mendukung sy dlm hal ini",Neutral,IlfOrVlcVHA
2024-12-01T13:54:41Z,@Edidhie,UCTFLk7v5a7DCVuaFp3zgOSA,0,Bersih itu Indah,Neutral,IlfOrVlcVHA
2024-12-01T13:52:40Z,@Edidhie,UCTFLk7v5a7DCVuaFp3zgOSA,0,"Terimakasih, sy pendukung pk Prabowo dari awal kegagal capres hingga jadi presiden.",Neutral,IlfOrVlcVHA
2024-12-01T13:50:18Z,@Edidhie,UCTFLk7v5a7DCVuaFp3zgOSA,0,Mantap pk presiden kita,Neutral,IlfOrVlcVHA
2024-12-01T13:43:48Z,@wemlabobar,UCJtroc8egG2FuWMYujCwEBQ,0,❤,Neutral,IlfOrVlcVHA
2024-12-01T13:34:40Z,@faridahusin640,UCqWSaNv4K9xbIjPaun7KDjg,0,Bagaimana pk nasib pensiun,Neutral,IlfOrVlcVHA
2024-12-01T13:23:23Z,@kotapacitan2795,UCmH5pVn4yqlU9buL835om8A,0,Bagi yang sudah sertifikasi sudah lama apanya yang baru,Neutral,IlfOrVlcVHA
2024-12-01T13:21:32Z,@kotapacitan2795,UCmH5pVn4yqlU9buL835om8A,0,Kalau cuma sertifikasi itu sudah program lama pk,Neutral,IlfOrVlcVHA
2024-12-01T13:17:03Z,@gajajjsbsvdvd2290,UCtxqhhwmJzsC9w-zmQ-LjmA,0,❤❤❤❤,Neutral,IlfOrVlcVHA
2024-12-01T13:17:02Z,@DillaKdr,UCCAh_yHvs-37fC5Ch1IXmaQ,0,"Alhamdulillah,, akhirnya ada perhatian dari pemerintah tentang dunia pendidikan, setelah selama 10 tahun terpuruk,, anak-anak sekolah SMP banyak yg tidak bisa membaca, akhlak anak-anak rusak sungguh 10 tahun yg miris dunia pendidikan",Neutral,IlfOrVlcVHA
2024-12-01T13:16:12Z,@pecintaulama9270,UC5fT9RGdckrjDigVk2ddAIA,0,"Alhamdulillah sangat bersyukur, indonesia  benar2 memiliki sosok seorang pemimpin sejati😢Selalu menangis ketika mendengrkan pidato pak Prabowo😢😢😢",Neutral,IlfOrVlcVHA
2024-12-01T13:13:38Z,@lutfilutfi401,UCdSf9-vmVXCSiGm7EgQws8w,0,Tolong untuk guru honorer lebih diperhatikan pak.,Neutral,IlfOrVlcVHA
2024-12-01T13:10:07Z,@muhlismuhlishatta8844,UCNp8MLHoT2s7_NV6s8PV0xQ,0,Masya Allah ❤❤❤,Neutral,IlfOrVlcVHA
2024-12-01T13:01:01Z,@sutiknodwiaryoso,UCgb8NIwqTHsMTAwuaJWYUVQ,0,Mudah2an bapak Presiden juga memikirkan nasib para pensiunan guru juga dinaikkan gajinya aamiin.,Neutral,IlfOrVlcVHA
2024-12-01T12:54:25Z,@rutianikpurbawati3214,UCqTXCAPXMdFjV0Qirp8vDoQ,0,Mhon perhatianya Bpk...kami mengabdi 31 th...tdak S1 tidak serti...tugas dan beban kami sama Paak...,Neutral,IlfOrVlcVHA
2024-12-01T12:53:27Z,@adikusnadi0731,UC6jWCxQt5VWhTQ0S3ViMNtw,0,Semoga pak Prabowo sehat dan berkah karena menghargai guru  dan  prabowo selalu sukses serta pola fikir maju seperti jepang yang menghargai guru,Neutral,IlfOrVlcVHA
2024-12-01T12:52:32Z,@sainyali3794,UCn9I_Cww1Rj0FrRh0Ijn_AA,0,Banga Kaya Alam Sekitar. Tapi tak tahu URUSIN. Yang diurusin bagimana erkaya keluarga dan Koroni.,Neutral,IlfOrVlcVHA
2024-12-01T12:50:17Z,@EviraGunawati,UCUbicBiGGSz1UJAliQnJA5Q,0,Get Well Soon INA 🇮🇩,Neutral,IlfOrVlcVHA
2024-12-01T12:47:05Z,@sainyali3794,UCn9I_Cww1Rj0FrRh0Ijn_AA,0,79tahun Merdaka tapi Rakyat dan Negara makin susah sama aja dizama colonial malah lebeh susah.,Neutral,IlfOrVlcVHA
2024-12-01T12:45:35Z,@SriAgustina-n2d,UCsDLE3K8s_NRNmTfFeZIRxA,0,"Assalamualaikum Pak Prabowo Subianto yg Terhormat.
Sayang mu Kepala Rakyat Indonesia Cuma 6,5. Persen kepada rakyat Kecil",Neutral,IlfOrVlcVHA
2024-12-01T12:40:18Z,@sainyali3794,UCn9I_Cww1Rj0FrRh0Ijn_AA,0,"Pak pers Prabowo jadi Artis Indobesia menangis waktu Pidato Guru Naik Gaji. Apa benaran ni, sejarah tunjok sebalik nya.",Neutral,IlfOrVlcVHA
2024-12-01T12:36:10Z,@salvadordejesus3566,UC_k8O6fj4T7hUdRN9youblg,0,Presidente RI pak Prabowo luar biasa bisa pimpin Indonesia jadi negara maju dan bebas korupsi. presidente yg sangat peduli rakyatnya.,Neutral,IlfOrVlcVHA
2024-12-01T12:31:32Z,@Kapolaarman,UCcsR2pCAAoWVAmHGrDjaLAg,0,Petani bagaimana kami jg SDH sangat lama ingin merasakan hasil pertanian kami demi kesejahteraan keluarga kmi,Neutral,IlfOrVlcVHA
2024-12-01T12:29:57Z,@Kapolaarman,UCcsR2pCAAoWVAmHGrDjaLAg,0,Rakyak bagaimana,Neutral,IlfOrVlcVHA
2024-12-01T12:25:16Z,@HumanoidReptilian,UCbH0d1Nx3HM0YWoZdhciprg,0,"Guru beli mobil baru... Buruh bayar pajak 12% sekolah makin mahal, biaya hidup makin melambung mantafff??? Merdekaaaa???",Neutral,IlfOrVlcVHA
2024-12-01T12:24:02Z,@kurniawan7810,UCvbQ4Ya-KbtqrH4-icoI0BA,0,Gila sih bpk satu ini baru menjabat sebentar gebrakannya udh banyak baget yaalla semoga beliau di beri umur panjang agar bisa memimpin Indonesia 2 periode 🙏,Neutral,IlfOrVlcVHA
2024-12-01T12:00:54Z,@Sriwahyuni-xc7if,UCHhWHw-EIttIKtwKXV1w40g,0,Ya Allah sehatkan beliau dan berilah kesempatan KPD Prabowo utk menerus kan cita² beliau. Memajukan dan mensejahterakan rakyat Indonesia.,Neutral,IlfOrVlcVHA
2024-12-01T12:00:19Z,@dianselsefa1457,UCbumVvmyLIDt7yppRG7HogQ,0,❤,Neutral,IlfOrVlcVHA
2024-12-01T11:53:49Z,@lilikumroni-zu3gy,UCw84JUYzsNWplTr4CIpfbIg,0,Kami bangga punya presiden sprt beliau.....sangat tulus tegas dan berwibawa..SMG beliau sllu shat  kuat dan istiqamah....,Neutral,IlfOrVlcVHA
2024-12-01T11:53:34Z,@InaKu-fz9wt,UCLqY4EuyydABBe-qr_Vl3Qw,0,Yang benar aja jangan php kami anak tk aja tau klw gaji sertifkas Uda sejaj jaman sby,Neutral,IlfOrVlcVHA
2024-12-01T11:48:18Z,@dianselsefa1457,UCbumVvmyLIDt7yppRG7HogQ,1,"Alhamdulillah jayalah Indonesiaku, aamiin aamiin aamiin yarobbalallaamiin dan inilah pemimpin bangsa yg tulus cerdas dan berwibawa mga pak prabowo dan klg dlimpahkan rahmad allah swt, aamiin aamiin aamiin yarobbalallaamiin🤲",Neutral,IlfOrVlcVHA
2024-12-01T11:48:08Z,@OppoOppo-p6m8x,UCf6wwuyBKRoxb_vqcQUe_OA,0,Bagaimana dengan pegawai lain serta para pensiunan Pak..,Neutral,IlfOrVlcVHA
2024-12-01T11:45:24Z,@ilhamwahyudhi6675,UCq14Z6U-tEn00Ib-extOZSg,0,"Veteran jg di perhatikan pak
Jasa mereka jg besar untuk negara ini",Neutral,IlfOrVlcVHA
2024-12-01T11:35:47Z,@RethaNio,UCcWNlX1o7SRTHnLKan6jnoA,0,Terima kasih Bpk prabowo.,Neutral,IlfOrVlcVHA
2024-12-01T11:21:40Z,@suryatmisupena9314,UCAxYVDp3BvTkmYQyoDhY_ng,0,"Terima kasih presidenku,pak Prabowo.",Neutral,IlfOrVlcVHA
2024-12-01T11:20:24Z,@rackhil0716,UC0nc5DcNSd_H8uxvHSwBkzA,0,"Seandainya saya Pak Prabowo udah Presiden dari 10 tahun Lalu. Negara kita Akan lebih Maju, Rakyat lebih sejahtera. 🥹🥹",Neutral,IlfOrVlcVHA
2024-12-01T11:17:39Z,@rackhil0716,UC0nc5DcNSd_H8uxvHSwBkzA,0,Yg tulus dengan Negeri ini adalah Pak Prabowo (GUS DUR),Neutral,IlfOrVlcVHA
2024-12-01T11:00:56Z,@dentbagoes909,UCMRvqrWUcVvofHU1oa4681g,0,pak prabowo mengikuti saran pak anies mantab,Neutral,IlfOrVlcVHA
2024-12-01T10:59:09Z,@hati8033,UCT0qEGtMhIg-Bcb1wdgBWsQ,0,pangkas gaji pejabat nya,Neutral,IlfOrVlcVHA
2024-12-01T10:57:50Z,@fajartakim4215,UCD9TXAYJVSskgLqeeRSQrYQ,0,"Maka dr itu guru2 ngajar yg bner ,liat tuh gaji dah pada naik,guru2 skrng paling suka melakukan tindakn kekerasan ke Siswa siswi,kadng krn emng punya maslh pribadi suka lampiaskan ke murid..
Kek di sklh gua dulunya msh SMA dulu,gurunya ada yg ngajar smpe bawa2 orgtuanya murid buat trauma ajah..",Neutral,IlfOrVlcVHA
2024-12-01T10:52:45Z,@EviDotulong,UCVyQYxbpvKcbGFojZ35lQrA,0,🙏🙏🙏,Neutral,IlfOrVlcVHA
2024-12-01T10:52:20Z,@BATARADEWAKRISNA-o4e,UCgb45JzkHq4JpdprAsV6WzQ,0,"posisi aku
di pelabuhan tanjung perak
topi pindad gelang merah.",Neutral,IlfOrVlcVHA
2024-12-01T10:45:38Z,@suryonothomas-l1h,UC5Y0zWsRpmTd_roGHm-TCaQ,0,Sang jendral presidenku kiranya tetap menjaga hatinya untuk tulus dan jujur memimpin negeriku tercinta.,Neutral,IlfOrVlcVHA
2024-12-01T10:42:37Z,@suryonothomas-l1h,UC5Y0zWsRpmTd_roGHm-TCaQ,0,"Bukan kenaikan gaji min, tapi perbaikan kesejahteraan guru.",Neutral,IlfOrVlcVHA
2024-12-01T10:41:38Z,@rizkaputri1863,UCwZM5xP02JXz0_XiAkXw2tA,0,Kenapa makan gratis ga sampai dsini,Neutral,IlfOrVlcVHA
2024-12-01T10:39:36Z,@JabbarRahman-c9b,UCaisGltbTUlsAp7c_swsLag,0,ass..pak priseden probowo saya mau nanya naik gaji guru itu yang mana? apa guru honerer atau guru pppk. kami guru honorer pak presiden dari guru swasta,Neutral,IlfOrVlcVHA
2024-12-01T10:39:03Z,@rizkaputri1863,UCwZM5xP02JXz0_XiAkXw2tA,0,Semoga smpai,Neutral,IlfOrVlcVHA
2024-12-01T10:29:17Z,@jefrilfaana2695,UCdpDmNygOlIu9e5hqiybQjQ,0,"Tolong pak.
Kepala sekolah jg di audit.
Penggunaan dana bos.",Neutral,IlfOrVlcVHA
2024-12-01T10:25:33Z,@SeanWang-f6r,UCYu0ZMDiTEXVwRlHdFbdlCw,0,"Guru d taiwan guru sd pensiunan 60r b nt ,d rupiahkn satu bulan 30 jt,  kata mjknku kalau  pensiunan guru sma dosen bisa 100rb nt ,luar biasa ,",Neutral,IlfOrVlcVHA
2024-12-01T10:19:39Z,@BudigembalaKecil-n7q,UC-6pSwee5kesB30lT5J2M7w,0,Tiap dengar pk prabowo pidato bikin netes air mata.terlihat kesungguhan keihlasan beliau...semoga sehat selalu jendral.,Neutral,IlfOrVlcVHA
2024-12-01T10:11:48Z,@arshadsalleh5539,UCICWr0iltU170LwLmbMcLDg,0,77788,Neutral,IlfOrVlcVHA
2024-12-01T10:03:37Z,@NuriatiCane,UC4lqXgn_dBNm7X6Z80ur35Q,0,Alhamdulillah km guru2 bersyukur dan berdoa pak presiden kita sell sehat dan wajib 2priode❤❤❤,Neutral,IlfOrVlcVHA
2024-12-01T10:01:08Z,@NuriatiCane,UC4lqXgn_dBNm7X6Z80ur35Q,0,Luar biasa pak br kali ini km guru tersanjung❤❤❤,Neutral,IlfOrVlcVHA
2024-12-01T09:58:59Z,@NuriatiCane,UC4lqXgn_dBNm7X6Z80ur35Q,0,Trims pak bowo yg menghargai km guru2❤❤❤,Neutral,IlfOrVlcVHA
2024-12-01T09:47:26Z,@ornandes.m6144,UChVvRwGn6Tmwf88tkulWeIA,0,Air mata sang jenderal 🫡,Neutral,IlfOrVlcVHA
2024-12-01T09:41:54Z,@naxrantaukebumen93,UCTlWENVoKKUZckCgZozc6-Q,0,saya ikut nangis pak.. saya tau bapak itu tulus banget,Neutral,IlfOrVlcVHA
2024-12-01T09:40:11Z,@achmadrasyidinnur,UCQxwM7USC3HBKmOKwG68mEA,0,Salam hormat pak Presiden,Neutral,IlfOrVlcVHA
2024-12-01T09:31:41Z,@wennymaulida151,UCL1zbUx8rdbxwQguPEVt2VA,0,"Kalau kenaikan pajak bisa berimbas kepada kenaikan gaji guru dan buruh, saya insyaAllah ikhlas.",Neutral,IlfOrVlcVHA
2024-12-01T09:30:28Z,@NaajiyaTVofficial,UCO4twEoisQIhNFqU1Sjyr0Q,1,salut untuk presiden jokowi yang sudah mendukung bapak prabowo.,Neutral,IlfOrVlcVHA
2024-12-01T09:24:34Z,@idis3890,UCGci4GwEPVK-Sz8sL-uoTdA,0,"Terimakasih bapak presiden ku bapak Prabowo terimakasih sudah mensejahterakan para guru. Aku sangat terharu
Sehat selalu panjang umur bapak presiden dan wakil presiden 2024",Neutral,IlfOrVlcVHA
2024-12-01T09:06:20Z,@BususiDekorsp2b,UC-GJKCLvfzsIwZkt30ydMvg,0,Terimakasih bapak dengan ketulusan hati untuk para pejuang anak2 bangsa,Neutral,IlfOrVlcVHA
2024-12-01T08:37:06Z,@FadhlyPutra-f3x,UCkt7b2r4GzOzv_qBDU8iehw,1,"Masya allah pak sungguh mulia hatimu bantu trz rakyatmu pak 
Sehat selalu pak prabowo we love u ❤❤❤❤",Positive,IlfOrVlcVHA
2024-12-01T08:35:06Z,@PandeMadeSuwita,UCwefMc0IRT4yMgU9RFLHLYw,0,"sa) smdehat bustbzbapak presiden, tolong ingat ya Pak bagi yg pensiunyg dapat uang pensiun kecil. brafo Pak",Neutral,IlfOrVlcVHA
2024-12-01T08:21:24Z,@elalanmai3235,UCculkaeMi44eFPf7wh_cauQ,0,"Terima kasih Pak Presiden RI
Pak Prabowo Subianto ❤️🙏
Tidak salah rakyat Indonesia mengangkat BPK menjadi pemimpin bangsa Indonesia...
Bpk Prabowo Subianto adalah yg terbaik..
Kami rakyat Indonesia, terkhusus kami sebagai guru selalu mendoakan yg terbaik utk bpk.. supaya bpk bisa duduk dua putaran Ammiiinn... 🙏🥰🥰🥰",Neutral,IlfOrVlcVHA
2024-12-01T08:19:01Z,@TDuha,UCbpzJ5PcFMEB_N06zqBfS2w,0,"Trimakasih banyak pak Presiden Prabowo, sangat baik presiden kita. di beri kesehatan. lanjut periode 2",Neutral,IlfOrVlcVHA
